Cube_0	2.287753
Cube_1	2.350852
Cube_2	1.961782
Sphere_0	1.462329
Sphere_1	1.549459
Sphere_2	1.550408
Cylinder_0	1.036942
Cylinder_1	0.9876729
Cylinder_2	0.9488618
Triangle_0	2.261053
Triangle_1	2.275067
Triangle_2	2.262081
Infinite_0	1.811646
Infinite_1	1.787449
Infinite_2	1.624476
Heart_0	2.275067
Heart_1	2.124709
Heart_2	2.062874
