Cube_0	0.9768901
Cube_1	0.9800377
Cube_2	0.9764318
Sphere_0	0.9782979
Sphere_1	0.9855936
Sphere_2	0.9836692
Cylinder_0	0.9929664
Cylinder_1	0.9952123
Cylinder_2	0.9879927
Triangle_0	0.9833686
Triangle_1	0.9808154
Triangle_2	0.9816642
Infinite_0	0.9904386
Infinite_1	0.9953546
Infinite_2	0.9858145
Heart_0	0.939009
Heart_1	0.9677442
Heart_2	0.9789987
