Cube_01	1.0
Cube_02	1.0
Cube_03	1.0
Cylinder_01	1.0
Cylinder_02	1.0
Cylinder_03	1.0
Heart_01	1.0
Heart_02	1.0
Heart_03	1.0
Infinite_01	1.0
Infinite_02	1.0
Infinite_03	1.0
Sphere_01	1.0
Sphere_02	1.0
Sphere_03	1.0
Triangle_01	1.0
Triangle_02	1.0
Triangle_03	1.0
