Cube_0	0.9860652
Cube_1	0.984356
Cube_2	0.9631031
Sphere_0	0.9793866
Sphere_1	0.9797528
Sphere_2	0.9799499
Cylinder_0	0.9991915
Cylinder_1	0.9933025
Cylinder_2	0.9879929
Triangle_0	0.9874576
Triangle_1	0.9908416
Triangle_2	0.9877191
Infinite_0	0.9878663
Infinite_1	0.9845769
Infinite_2	0.9845595
Heart_0	0.9254929
Heart_1	0.9445002
Heart_2	0.9643798
