Cube_0	0.9872358
Cube_1	0.9875081
Cube_2	0.9850271
Sphere_0	0.9845886
Sphere_1	0.9838214
Sphere_2	0.9732122
Cylinder_0	0.9982108
Cylinder_1	0.9996885
Cylinder_2	0.9989011
Triangle_0	0.981236
Triangle_1	0.9917469
Triangle_2	0.9728444
Infinite_0	0.9869258
Infinite_1	0.9779438
Infinite_2	0.9633406
Heart_0	0.9776573
Heart_1	0.9651672
Heart_2	0.9544944
