Cube_0	1.789602
Cube_1	1.762601
Cube_2	1.648585
Sphere_0	1.124022
Sphere_1	1.125023
Sphere_2	1.163057
Cylinder_0	0.5745221
Cylinder_1	0.6882175
Cylinder_2	0.7246584
Triangle_0	1.512375
Triangle_1	1.499277
Triangle_2	1.587446
Infinite_0	2.298918
Infinite_1	2.21201
Infinite_2	2.074221
Heart_0	2.137943
Heart_1	1.973793
Heart_2	2.349134
