Cube_0	0.9710369
Cube_1	0.9654468
Cube_2	0.9458169
Sphere_0	0.9776258
Sphere_1	0.9915124
Sphere_2	0.991114
Cylinder_0	0.9076009
Cylinder_1	0.9488825
Cylinder_2	0.9491908
Triangle_0	0.9574255
Triangle_1	0.9859352
Triangle_2	0.9755371
Infinite_0	0.9893448
Infinite_1	0.9830213
Infinite_2	0.9686027
Heart_0	0.9456478
Heart_1	0.9585775
Heart_2	0.9586053
